Date Watched,Netflix_Title,Title,catalog_title,corrected_type,director,country,listed_in,duration,rating,release_year,match_method,match_score,is_technical_asset_title
2020-03-19 17:13:32,Family Guy: Saison 15: Les imposteurs de Noël (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 16:51:51,Family Guy: Saison 15: Carter et Tricia (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 16:30:57,Family Guy: Saison 15: Leçon de littérature (Épisode 7),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 16:10:17,Family Guy: Saison 15: Pour le bien de tous (Épisode 6),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 15:47:59,Family Guy: Saison 15: Le rendez-vous (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 15:26:48,Family Guy: Saison 15: En coulisses (Épisode 4),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 15:05:34,Family Guy: Saison 15: Le gigolo (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 14:54:50,Family Guy: Saison 15: Jouer son héritier (Épisode 2),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 14:39:43,Family Guy: Saison 15: Jouer son héritier (Épisode 2),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 14:18:50,Family Guy: Saison 15: Un groupe qui a du chien (Épisode 1),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 13:57:38,Family Guy: Saison 14: Sur la route de l'Inde (Épisode 20),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 13:52:31,"Family Guy: Saison 14: Cours, Chris, cours (Épisode 19)",Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 08:18:01,"Family Guy: Saison 14: Cours, Chris, cours (Épisode 19)",Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 07:56:50,Family Guy: Saison 14: Les nouvelles aventures du bon vieux Tom (Épisode 18),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 07:36:07,Family Guy: Saison 14: La postière (Épisode 17),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 07:15:30,Family Guy: Saison 14: Coup chien (Épisode 16),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 06:54:18,Family Guy: Saison 14: Ce qui se passe au grenier... (Épisode 15),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-19 06:42:54,Family Guy: Saison 14: La loi Peter (Épisode 14),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-16 23:52:33,Family Guy: Saison 14: La loi Peter (Épisode 14),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-16 23:52:18,Family Guy: Saison 14: Chris le castrat (Épisode 13),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-16 23:49:49,Family Guy: Saison 14: Les dindons de la farce (Épisode 12),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-16 23:29:15,Family Guy: Saison 14: Kid Kodak (Épisode 11),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-16 23:06:45,Family Guy: Saison 14: Viens t'en à la maison (Épisode 10),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-16 23:06:33,Family Guy: Saison 14: Tirer dans le noir (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-16 22:42:45,Family Guy: Saison 14: Dos à Joe (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-03-16 22:14:44,Paradise Police: Saison 2: Opération DD (Épisode 8),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-16 21:59:50,Paradise Police: Saison 2: La brigade se met au vert (Épisode 7),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-15 13:01:21,Paradise Police: Saison 2: La brigade se met au vert (Épisode 7),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-15 12:36:23,Paradise Police: Saison 2: Fitz se mouille (Épisode 6),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-15 12:17:32,"Paradise Police: Saison 2: Le Père, le Fils et le Post-it (Épisode 5)",Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 22:11:06,"Paradise Police: Saison 2: Le Père, le Fils et le Post-it (Épisode 5)",Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 21:43:31,Paradise Police: Saison 2: La gaufre de Wally (Épisode 4),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 21:18:07,Paradise Police: Saison 2: Tucker Carlson est une tête de nœud (Épisode 3),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 20:52:43,Paradise Police: Saison 2: La puissance des glaouis (Épisode 2),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 20:28:19,Paradise Police: Saison 2: Un parfum de paradis (Épisode 1),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 10:05:15,Paradise Police: Saison 2: Un parfum de paradis (Épisode 1),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 09:56:05,Paradise Police: Saison 1: L'esprit de Noël (Épisode 10),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 09:30:17,Paradise Police: Saison 1: Mission réconciliation (Épisode 9),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 09:04:12,Paradise Police: Saison 1: L'unité spéciale (Épisode 8),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 08:37:27,Paradise Police: Saison 1: L'école de police (Épisode 7),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 08:11:26,Paradise Police: Saison 1: La famille Jabowski (Épisode 6),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 07:44:56,Paradise Police: Saison 1: Un rituel satanique (Épisode 5),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-14 07:39:49,Paradise Police: Saison 1: Karla (Épisode 4),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-13 19:07:28,Paradise Police: Saison 1: Karla (Épisode 4),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-13 18:56:15,Paradise Police: Saison 1: Blue Lives Matter (Épisode 3),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-13 17:59:06,Paradise Police: Saison 1: Blue Lives Matter (Épisode 3),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-13 17:33:30,Paradise Police: Saison 1: Une histoire de fesses (Épisode 2),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-13 17:01:17,Paradise Police: Saison 1: Bienvenue à Paradise (Épisode 1),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 21:46:58,Paradise Police: Saison 2: Opération DD (Épisode 8),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 21:18:32,Paradise Police: Saison 2: La brigade se met au vert (Épisode 7),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 20:53:26,Paradise Police: Saison 2: Fitz se mouille (Épisode 6),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 20:48:20,"Paradise Police: Saison 2: Le Père, le Fils et le Post-it (Épisode 5)",Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 20:47:52,Paradise Police: Saison 2: La gaufre de Wally (Épisode 4),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 20:46:22,Paradise Police: Saison 1: Bienvenue à Paradise (Épisode 1),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 20:15:49,Paradise Police: Saison 2: Opération DD (Épisode 8),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 19:47:10,Paradise Police: Saison 2: La brigade se met au vert (Épisode 7),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 19:24:10,Paradise Police: Saison 2: Fitz se mouille (Épisode 6),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 19:23:45,Paradise Police: Saison 2: Tucker Carlson est une tête de nœud (Épisode 3),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 19:19:07,Paradise Police: Saison 2: Fitz se mouille (Épisode 6),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 18:54:26,"Paradise Police: Saison 2: Le Père, le Fils et le Post-it (Épisode 5)",Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 18:26:50,Paradise Police: Saison 2: La gaufre de Wally (Épisode 4),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 18:18:23,Paradise Police: Saison 2: Tucker Carlson est une tête de nœud (Épisode 3),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-12 17:49:46,Paradise Police: Saison 2: Tucker Carlson est une tête de nœud (Épisode 3),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-11 23:15:03,Paradise Police: Saison 2: Tucker Carlson est une tête de nœud (Épisode 3),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-11 22:28:28,Paradise Police: Saison 2: La puissance des glaouis (Épisode 2),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-03-11 22:01:05,Paradise Police: Saison 2: Un parfum de paradis (Épisode 1),Paradise Police,Paradise Police,TV Show,Jared Stern,USA,"Animation, Comedy, Adult Animation",3 Seasons,TV-MA,2018.0,exact,,False
2020-02-24 20:26:23,Family Guy: Saison 14: La femme de mon meilleur ami (Épisode 7),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-24 20:14:07,Family Guy: Saison 14: La sœur de Peter (Épisode 6),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-24 19:18:03,Family Guy: Saison 14: La sœur de Peter (Épisode 6),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-24 18:57:23,"Family Guy: Saison 14: Peter, Chris et Brian (Épisode 5)",Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-24 18:36:46,Family Guy: Saison 14: Activité Peternormale (Épisode 4),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-24 18:18:02,Family Guy: Saison 14: Amitié robotisée (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 18:10:00,Family Guy: Saison 14: Amitié robotisée (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 17:48:54,Family Guy: Saison 14: Le père au fils roulant (Épisode 2),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 17:28:13,Family Guy: Saison 14: La surprise du chef (Épisode 1),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 17:07:31,Family Guy: Saison 13: Thérapie souple (Épisode 19),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 16:46:19,Family Guy: Saison 13: Génération Griffin (Épisode 18),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 16:41:08,Family Guy: Saison 13: Le chéri de ces dames (Épisode 14),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 16:20:26,Family Guy: Saison 13: Stewhybride (Épisode 13),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 15:59:45,Family Guy: Saison 13: La grande encyclopédie (Épisode 12),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 15:38:36,Family Guy: Saison 13: Mère et fils (Épisode 11),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 14:46:53,Family Guy: Saison 13: Meg prend son pied (Épisode 10),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 14:26:14,Family Guy: Saison 13: Brian n'est pas brillant (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 14:05:34,Family Guy: Saison 13: Sale temps pour Chris Griffin (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 13:45:02,"Family Guy: Saison 13: 2000 ans, toujours puceau (Épisode 7)",Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 13:24:21,Family Guy: Saison 13: Les dindons de la garce (Épisode 6),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 13:03:10,Family Guy: Saison 13: Dent pour dent (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 13:00:00,Family Guy: Saison 13: La course au livre (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 12:50:28,Family Guy: Saison 13: Les Grifson : 1re saison (Épisode 1),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2020-02-22 12:49:10,Les affamés,Les affamés,,Movie,,,,,,,unmatched,,False
2020-02-22 12:48:59,Cargo,Cargo,Cargo,Movie,Arati Kadav,India,"Comedies, Dramas, Independent Movies",113 min,TV-14,2020.0,exact,,False
2020-02-22 12:48:47,Day of the Dead: Bloodline,Day of the Dead,Day of the Dead,TV Show,Jacquie Gould,,,1 Seasons,6.777,2021.0,exact,,False
2020-02-22 12:48:24,Shaun of the Dead,Shaun of the Dead,Shaun of the Dead,Movie,Directeur Inconnu,UK,"Drama, Action",100 min,PG-13,2019.0,exact,,False
2020-02-22 12:47:35,Teenage Space Vampires,Teenage Space Vampires,,Movie,,,,,,,unmatched,,False
2020-02-22 12:45:01,Spectros: Saison 1: La poupée de porcelaine (Épisode 1),Spectros,Spectros,TV Show,,Brazil,"International TV Shows, TV Horror, TV Mysteries",1 Season,TV-MA,2020.0,exact,,False
2020-02-22 07:05:36,"South Park, le film","South Park, le film",,Movie,,,,,,,unmatched,,False
2020-02-20 16:42:32,"South Park, le film","South Park, le film",,Movie,,,,,,,unmatched,,False
2020-02-20 16:41:20,"Albator, corsaire de l'espace","Albator, corsaire de l'espace",,Movie,,,,,,,unmatched,,False
2020-02-20 16:40:43,Locke & Key: Saison 1: Bienvenue à Matheson (Épisode 1),Locke & Key,Locke & Key,TV Show,,"Canada, United States","TV Action & Adventure, TV Dramas, TV Mysteries",1 Season,TV-14,2020.0,exact,,False
2020-02-20 16:40:32,October Faction: Saison 1: Presidio (Épisode 1),October Faction,October Faction,TV Show,,United States,"TV Action & Adventure, TV Dramas, TV Horror",1 Season,TV-MA,2020.0,exact,,False
2020-02-20 16:39:57,Cagaster of an Insect Cage: Saison 1: Chanson douce (Épisode 1),Cagaster of an Insect Cage,Cagaster of an Insect Cage,TV Show,,Japan,"Anime Series, International TV Shows",1 Season,TV-MA,2020.0,exact,,False
2020-02-19 17:31:27,Monty Python : Sacré Graal !,Monty Python,,Movie,,,,,,,unmatched,,False
2020-02-18 17:01:39,Copains pour toujours 2,Copains pour toujours 2,,Movie,,,,,,,unmatched,,False
2020-02-18 17:01:06,Monty Python : Sacré Graal !,Monty Python,,Movie,,,,,,,unmatched,,False
2020-02-18 16:59:47,À tous les garçons que j'ai aimés,À tous les garçons que j'ai aimés,À tous les garçons que j'ai aimés,Movie,Directeur Inconnu,USA,"Drama, Action",100 min,PG-13,2019.0,exact,,False
2020-02-17 17:02:28,Rick et Morty: Saison 3: L'ami de Washington (Épisode 10),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2020-02-17 17:01:54,Rick et Morty: Saison 3: Froopyland (Épisode 9),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2020-02-16 17:13:45,Rick et Morty: Saison 3: Froopyland (Épisode 9),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2020-02-16 16:51:35,Rick et Morty: Saison 3: Les souvenirs effacés de Morty (Épisode 8),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2020-02-16 16:29:11,Rick et Morty: Saison 3: Confusion en Ricklantide (Épisode 7),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2020-02-16 16:25:07,Rick et Morty: Saison 3: Confusion en Ricklantide (Épisode 7),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2020-02-16 16:02:29,Rick et Morty: Saison 3: Repos et Ricklaxation (Épisode 6),Rick et Morty,,TV Show,,,,,,,unmatched,,False
